Guid,ContactId,AccountId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
126d14aa-0c09-4624-a44d-253a79710bbb,c3c9f18c-02b9-466d-b408-d7f4729e17c2,81b825ec-df84-4f42-907b-02c39c802a0b,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
14fe5664-038b-4f26-b7c8-18fe6745b86b,7ef74354-2e5f-4262-af68-ca3fbdb71072,4926556e-5116-4a28-aeac-2fb73cdf2e3e,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
156d4eb2-48f9-4be4-bd52-8a0624707d46,e9d55218-d56e-433f-9d26-64db0299fdd7,4edb158e-f962-42dd-ac2a-f5f5baf46841,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
1580399d-5454-4232-822a-c4ff972fad1b,f52fc42f-9c91-4694-9313-067e2ca25b48,6ebd52fd-5fce-4109-9f18-a2250084b1e4,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
15a8cc4a-f25c-4f50-b81b-6af64578f132,fc2e4e62-932a-41b6-bf4e-cd9764c531a9,b29abac9-eb9c-46f6-99ed-b5e0ddc6efb4,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
1603a02f-175b-49ce-ad1d-667f0f0817e9,02bfed64-a624-4f48-a4d5-9626425a3990,84e06c4d-1c48-4d2f-885e-60940b99db6f,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
160ba57f-b3b7-44df-9e6f-685894612f23,b2c49426-9a42-4e92-af33-91c312fa67c4,c935334b-cb9e-4908-9239-77fd3b8b88a3,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
16474ff6-0247-473a-994f-b07ed00d52e0,f48ab37c-60c0-4946-8f13-b21434f61c90,a802a625-4080-40fb-b088-19efb18331a7,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
168f7aaa-0608-44c5-a663-79cbc8838a0f,ad2c7c32-296e-4db6-94f9-77516bc55ade,35a9ad50-5afd-4508-a97a-b5d8ba915c69,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
16a2fb40-a35a-4748-a49d-086d4854de4c,7c20a4d2-609d-4b8a-bb43-a64cfb624581,02cc958d-8847-454e-abe2-238ebe49cdbc,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
16d24bed-611b-4472-aa99-d20fafcb36f6,1e228e25-67ff-4feb-a44b-0655ce27ace6,6b76f960-354d-4fc6-a5b3-ce6ae11b2021,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
16e53732-be98-4f31-8c4b-2f8a687922c1,93af15cf-c4d8-48f7-8dc8-5a11a114dd6b,bfff17a1-9be0-45db-a078-eea0ef614d85,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
16f30bd4-e4ad-4598-8b92-38ac761bb1b9,eadc6c44-1089-4b1b-87b2-4a3794a7ca72,b8d21752-f0e0-4906-9191-6033ab74049e,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
176189f7-3285-4a40-94ca-6f1c2b887133,a51663a9-564f-4b17-aecf-50268406e229,a57a2d37-668b-48dd-b9ea-8fd8bc601682,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
1833a177-0026-4761-8bae-73c453eb1ea5,6a5c5137-da78-4a6c-b1ca-bde1622d3da7,1c6920f8-dba7-46cf-8e21-02ae66336327,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
183ea282-a2ca-4cd3-a750-a3fd46e00a8f,bb8e8be7-1544-46ed-b635-58bee7e530b0,39a5f6b9-a18b-4ee0-a1e7-b276f715a1cb,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
18af0b31-aed2-4e99-9622-60cc4c433bfd,cf7c42be-7fd3-435b-8370-a02f7f02e6e2,2752c1d1-b795-4735-b9bc-6f4eba1957a3,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
18ded8f4-3687-4b46-a56d-5b2448c24869,962ee759-cfa1-4e2b-b64e-227f14777de0,4de78b82-48d2-4f01-8a7f-b2564aca0749,#N/A,#N/A,#N/A,Feature Request,On Hold,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
191eced9-d9a7-489d-bf6f-ff4f1f19c580,ce825621-a53d-49bc-af42-00a133a4132f,d49afe24-72f2-4708-a033-1965ef512787,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
198872f5-96fb-41a5-ab96-56221eded5c4,4c2370de-763a-45fc-a17f-4437cdbb3ad6,bd5e2e4b-0734-45b9-a427-837ec4999aba,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
19ed8314-bace-4764-a4cb-a6b9cedefe4b,2ad89be2-0e2f-449e-ae63-cd852970a18b,d8e27fcc-9259-4a36-a201-9da2bc52ad3e,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
1a089aef-a20f-4bab-a8e4-d782bc949846,c05e5bc2-d5d1-4a95-85a8-e77a351274ec,03bc8431-f383-4600-b814-0e027a9b8621,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
1a375328-1de5-4b23-972c-5fc1ddbcb602,cf978e88-4b29-4fb9-81b5-9c6de063907c,078d194d-98c9-441d-97a0-fc6709abf638,#N/A,#N/A,#N/A,Problem,On Hold,Existing problem,Deployment Needed,Medium,#N/A,#N/A,false,#N/A,#N/A,#N/A
1a859490-7a5b-4671-8dd6-61fc9fec23f2,63b7be9b-0428-4a5b-9c07-b0c3586a3e13,276ba8fc-930f-4421-9227-b4bc2bf12874,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
1a8a0da1-26ba-45f8-b9db-1b05065c6d84,239542d5-194b-4df9-8f0a-1966f7d234e5,a802a625-4080-40fb-b088-19efb18331a7,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,How to produce a word file instead of a pdf?,Medium,#N/A,#N/A,false,#N/A,#N/A,#N/A
1ab2abb4-334b-41d5-a0ac-147a9378ea01,ad7f9613-85ae-49e1-b4e8-1f25868b7ed5,46183cac-0021-4eef-b564-6bf8395c67b6,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
1ac05268-def1-49d3-8b70-3d8a2b942b5e,b51e0bfd-3e02-4f81-a478-d7a68ea2f0e6,d52e313b-fb36-4327-8967-3e938a9cc862,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1acf189e-5e0d-44c9-8f49-8a1b4ffa2635,2898a7e5-dd6d-4018-b275-be9ca0e7f839,0290fced-80b6-4c20-9bb6-c400314f3f78,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
1acf437d-3685-46f8-9ece-8bb59262663d,dd8563a1-b03f-460e-a9ef-f23219ef5a21,276ba8fc-930f-4421-9227-b4bc2bf12874,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
1ae68dd0-cfd9-4b14-b06f-67bb31131af8,8b806bf5-f3d7-4bab-8692-05c27c21103d,cb619659-6773-49cb-8170-3e4e4c41aab7,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
1b0de51e-63e6-4f62-b334-15ee02cf05c4,6fc75d0e-1b43-473c-ba48-23601f532f6f,1c6920f8-dba7-46cf-8e21-02ae66336327,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
1b122f93-6a88-4e48-a920-a1bdb89f154c,e6084a97-848a-4e9d-bb83-a0a571fadea9,6ebd52fd-5fce-4109-9f18-a2250084b1e4,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
1b1d6ed0-0efb-47a2-8b70-ba87b630820e,62fb7173-5297-4e8a-9092-c4a01034e3de,d8e27fcc-9259-4a36-a201-9da2bc52ad3e,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1b26f76f-d1c2-40e5-983c-4e630cc45b1c,bc577ae1-4b79-4ac6-bcc3-52863f3c0260,cd63405b-489a-4d4f-bf7f-2a20adad5456,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1b855577-c95c-4ea9-9bab-b7fd653e8287,9452d580-0e46-487c-a396-027acd991f2c,2752c1d1-b795-4735-b9bc-6f4eba1957a3,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
1bc339bc-2379-495e-9093-d168fe58ca38,d69a51eb-b8c8-441b-955d-b7f13a2412ac,0d854576-00f2-4703-aa47-0ec2266f8594,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
1becc01d-98cd-4b92-a766-b52878d741d2,7ba51c99-1bbc-420f-ab88-421f8007981f,cab1e820-8748-47b1-9166-c8b4d5da7a11,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
1c20602e-02c6-4ce3-bf89-f26a4ff23e88,1d27ec76-0571-490a-b742-3c10402a0877,55894b8e-12e0-4fa7-9101-252f247b50fb,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1c7203bb-c0a4-4e9f-8cf6-f3d162ae30b5,571fa758-7f83-4e0f-bc7a-a76d441aa794,8518b807-a204-4f71-a857-af1ee0f1f6ba,#N/A,#N/A,#N/A,Feature Request,On Hold,#N/A,Product update,Medium,#N/A,#N/A,false,#N/A,#N/A,#N/A
1ce14746-a8b2-4309-a617-af5b2f3cfeee,82241c47-5832-4f97-8157-93732f22957a,86fe5665-9155-4eff-a952-786b9665b5a7,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
1d20b5e5-9aa7-4f1f-a22b-0c0dc30a3535,44becc67-ddac-49f3-b353-d9704096e363,9ec52262-7e0f-4751-bddb-c93b6e20c2cb,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
1d70f9a6-7c2a-4ddf-bd42-5b111e9291f3,2dc5a178-d0dc-4db3-bd02-42512800f950,b8d21752-f0e0-4906-9191-6033ab74049e,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
1dd6afad-b5b5-4507-881a-caf15c35ccee,ef0e1fa0-eb74-4a44-8136-26aba429989f,3f790b88-2d8d-4622-84c9-b74066cd2297,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
1e0cc6fc-938a-44d3-bf98-ada0b368ff01,05da2fba-cf51-4296-80ae-5668b34de575,94a38b39-bc57-401f-84e3-47d33cdbef70,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
1e5dcb8c-f04c-4605-8c2d-e305a21488cb,cbc51b2f-2072-40a4-8835-4648ec8dec97,4de78b82-48d2-4f01-8a7f-b2564aca0749,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
1e7c19b7-16b8-4675-ba8a-bb9ec6c1dcf8,85a7416d-2ad7-44ba-bac9-77749da4cb29,cab1e820-8748-47b1-9166-c8b4d5da7a11,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
1eb1b673-dbc7-4733-b2cd-6e916fca8df5,1882d495-0afd-416b-b466-9e73840527f1,4de78b82-48d2-4f01-8a7f-b2564aca0749,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
1f101dc4-8b65-4f58-80af-53f5d2f18cef,bf28cf0c-27dc-4b7a-b6b2-ba7eb0389590,078d194d-98c9-441d-97a0-fc6709abf638,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
1f11c677-d711-44bb-b5c5-3ee1e3fb2d06,6e10f5aa-6047-444d-aa0f-89dd8f314775,46183cac-0021-4eef-b564-6bf8395c67b6,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
1f25c292-148d-40da-9098-bab0db848d6c,fc0395c8-6cf2-43ee-8b58-7585c5de1f7f,f07dfce0-270d-4aaa-85b0-040c1569b0d7,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
1f28bb41-9e6e-4819-bd51-2bc4185bc18a,77865d39-c8e8-4183-b009-e949e17509ab,e08878da-c224-4866-8104-c9bb483becbe,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
1fb54afb-b1e7-4ba7-8c82-a2cdae37a253,45c0ffd1-1632-495a-85b6-4aefd20e6dc3,0f3a4ac0-5f1d-4958-8669-aedd66cef3a1,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
1ff16077-1e42-4802-a7d6-605023528994,84bfef19-a07d-47e2-a5a9-1fac19d50418,4926556e-5116-4a28-aeac-2fb73cdf2e3e,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
2044e657-a974-4f4f-b887-a4112d666396,25bc51bd-d61b-4094-a6f8-9289075cd51e,46183cac-0021-4eef-b564-6bf8395c67b6,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
205499b9-fa92-445f-99ff-1f52dbf3adfe,8a6cf68b-91d7-4121-8822-a75c1dac3423,6ebd52fd-5fce-4109-9f18-a2250084b1e4,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
20b8387b-0345-4376-9b14-09217175b6ec,c952cd49-1410-4211-a9f6-ad073ea2b7ee,862e7135-eb38-4c92-98f1-91563ad5f008,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
210683f1-5f3c-4097-b4ee-49dd1b2f447c,47e08681-2455-42aa-9454-2d506aed5baf,baea373d-ac63-4ce6-85c6-ed6f75bdad26,#N/A,#N/A,#N/A,Question,Approved,Instructions not clear,Can we add multiple users at once?,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
222913d7-a76b-43de-9c35-c82b1cb137d7,7eb37acc-d3d3-416f-9103-7444bc83f9f1,276ba8fc-930f-4421-9227-b4bc2bf12874,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
2267d538-476e-4462-978a-76ebce71ebdd,de59b785-8372-4ebf-9af8-f2d5fc24445a,e08878da-c224-4866-8104-c9bb483becbe,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
23355009-8459-45e0-8042-bade157731d9,82c6db5f-b854-4979-ac4d-200e34f45bdc,0290fced-80b6-4c20-9bb6-c400314f3f78,#N/A,#N/A,#N/A,Problem,Pending Approval,Existing problem,Issue with picklists and checkboxes going away,Medium,Prefers Direct Phone Outreach,#N/A,false,#N/A,#N/A,#N/A
2364a062-b6b0-4028-bb96-99d90dba4f61,03217019-0cdc-4bb1-ad5e-d1a83716e883,862e7135-eb38-4c92-98f1-91563ad5f008,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
23782c1d-f3cd-4d0d-9f6c-74b9f71fd174,c7dbc66e-22da-4e05-8dca-a252650846c9,d8e27fcc-9259-4a36-a201-9da2bc52ad3e,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
23c56d99-9547-4e2e-aca5-c10c22b102e2,4e45136a-e9ea-4140-ae24-a10885c8dc4c,026612b2-880f-4457-a934-74c082417120,#N/A,#N/A,#N/A,Question,Escalated,Instructions not clear,What are your support hours?,Medium,Can I call on Saturdays?,#N/A,false,#N/A,#N/A,#N/A
24784540-7065-4fc2-85e0-379574fc4c8a,8090f1c3-bbf8-49d0-9615-4aa10dfb57ea,0f3a4ac0-5f1d-4958-8669-aedd66cef3a1,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
248600c2-2c27-465d-b5ce-ef13d1d7660a,d67c51da-ea2b-434a-86c2-ff34d8c960d6,838f977b-7602-4ea3-a759-3488d07ea9ba,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
24ce8b59-0a4b-4b81-9fd1-a21b480e0c10,2503d4f9-f2fb-4e7a-afd5-2b435b451908,862e7135-eb38-4c92-98f1-91563ad5f008,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
24d77bb8-dd0d-46f9-8a61-72cfa2156ade,adce32ed-de08-4a8f-9a56-76f4273644bf,065f7197-60e5-4d10-a0ec-f2f5816afff7,#N/A,#N/A,#N/A,Problem,Escalated,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
2550a9bd-f814-4db4-93d6-6bbe21a1f508,917578bb-7f15-43a1-ac93-bd6e28cdc208,c43cfb40-35fe-4227-8931-68e84d5e201c,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
255c8ac9-ca53-4f5a-8dff-daa9cb9bc842,6d070224-c9be-4c53-a344-9ef2eeafcbed,4de78b82-48d2-4f01-8a7f-b2564aca0749,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
2596cd74-2f6b-43d3-8722-3fd42bf9cca7,29b0ebdf-4c30-46d2-8a0f-3f8e5080dfb8,ded082ee-40ee-4f25-95c4-c5a66b7a5ddd,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,#N/A,#N/A,false,#N/A,#N/A,#N/A
25bb2fbb-d011-4e24-b722-bb82e92338af,d2c6e5ae-8431-4395-8503-8ce0e1e2fda5,baea373d-ac63-4ce6-85c6-ed6f75bdad26,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
25cdd83c-f6cc-4790-a4b8-851ef3ae7d73,efb69098-29a9-40eb-a0ad-63215a9cdc8c,9d67cd35-a2c2-49ca-b630-66d2a191fc57,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
25d049b2-a5a8-4f12-a927-ba3a6828afa4,0b6f7f0a-b172-4b51-a1f4-7848e47cacb9,f345e646-1faf-4bd9-a008-5705837514d5,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
25dab925-05f8-4b59-82c7-691f33b03041,dcb6f551-b2e6-4a51-8d20-576eef36a385,e03ca115-f212-4f8e-b4e1-bad754f8f173,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
